TimeStamp,Alpha_TP9,Alpha_FP1,Alpha_FP2,Alpha_TP10,Beta_TP9,Beta_FP1,Beta_FP2,Beta_TP10,Delta_TP9,Delta_FP1,Delta_FP2,Delta_TP10,Gamma_TP9,Gamma_FP1,Gamma_FP2,Gamma_TP10,Theta_TP9,Theta_FP1,Theta_FP2,Theta_TP10,Mellow,Concentration,RAW_TP9,RAW_FP1,RAW_FP2,RAW_TP10
2016-05-10 18:18:15,-0.15172201,-0.6799792,-0.7932342,0.3594042,-0.36924484,-0.6295363,-0.8318065,0.047632374,0.24520615,-0.37745506,0.2649863,0.73556364,-0.71664286,-1.0063808,-1.1010123,-0.73364955,-0.1652539,-0.7749455,-0.3635535,0.280655,-0.16936573,-0.881055,832.36005,825.78015,809.3303,875.1295
2016-05-10 18:18:16,-0.12951203,-0.9578379,-0.68730783,0.3594042,-0.35595557,-0.7594894,-0.98039204,0.047632374,0.3417431,-0.48409393,0.081965856,0.73556364,-0.6981028,-1.0321834,-1.0770319,-0.73364955,-0.07145851,-0.8444559,-0.547602,0.280655,-0.39729816,-0.6239902,809.3303,824.13513,806.04034,814.26526
2016-05-10 18:18:17,-0.11825262,-0.9381018,-0.6991626,-0.2001351,-0.28639606,-0.58283633,-0.5405262,-0.15611534,0.7695802,-0.55731815,-0.27415892,0.70911324,-0.6133159,-0.77419376,-0.88253355,-0.5784771,0.086226135,-0.8995636,-0.777544,0.116858535,-0.54490185,-0.30997595,834.005,827.4251,820.8452,827.4251
2016-05-10 18:18:18,0.07140608,-0.6515491,-0.164851,-0.14135624,-0.27691627,-0.4863669,-0.44350305,-0.16375284,0.733696,-0.19940364,0.45889392,0.44055763,-0.6819186,-0.6037903,-0.6051437,-0.58209807,0.0077585094,-0.44646367,0.04126371,-0.07075154,-0.73148686,0.022505866,827.4251,822.4902,814.26526,810.9753
2016-05-10 18:18:19,0.18965004,-0.46364307,-0.13385317,-0.05759651,-0.13856117,-0.656243,-0.50279266,0.0016165854,0.78481305,0.002931494,0.57739615,0.46232423,-0.40956673,-0.7305365,-0.75002587,-0.376598,-0.13858065,-0.35684884,0.08691462,-0.37718275,-0.60747004,0.38838768,838.94,835.65,809.3303,820.8452
2016-05-10 18:18:21,0.08758521,-0.56257176,-0.87202775,-0.078753434,-0.28340572,-0.66302276,-0.6977682,-0.15196747,-0.013125324,-0.48807865,-0.505494,0.22561596,-0.51347417,-0.830617,-0.89320713,-0.46738264,-0.120869674,-0.8043894,-0.5844701,-0.43311673,-0.60747004,0.7205321,842.2299,824.13513,797.8155,802.7504
2016-05-10 18:18:22,-0.2951384,-0.85863006,-0.8004574,-0.6056859,-0.28054932,-0.47489613,-0.6312315,-0.26556256,0.10506483,-0.66739076,0.094488345,0.404624,-0.6412025,-0.5140096,-0.70449376,-0.5689987,-0.04343879,-0.9722617,-0.815601,0.09901201,-0.8234171,1.0,835.65,829.07007,814.26526,819.2002
2016-05-10 18:18:23,-0.16247895,-0.7496255,-0.76845384,-0.78148264,-0.28081432,-0.8055346,-0.7447281,-0.2105651,0.14790806,-0.61014277,-0.43395436,0.53469163,-0.96736383,-0.82121384,-0.9351101,-0.54806125,-0.050595522,-0.8296617,-0.6673507,0.2212709,-1.0,0.87210244,832.36005,827.4251,807.68536,817.55524
2016-05-10 18:18:24,-0.27334234,-0.77902955,-0.9778772,-0.13500756,-0.2670968,-0.86097485,-0.9831535,-0.29410473,0.03161868,-0.44647425,-0.82593876,-0.004309928,-1.081255,-0.9799895,-0.9704787,-0.7799147,-0.29339546,-0.8758088,-0.74911124,-0.21956058,-1.0,0.58733916,850.45483,825.78015,809.3303,830.7151
2016-05-10 18:18:25,-0.27994263,-0.82005084,-0.9850835,-0.25842622,-0.18085554,-0.7386136,-0.82509536,-0.30236873,-0.009492469,-0.81949246,-0.58601636,-0.2147008,-0.9739824,-0.9982317,-1.1173044,-0.7838156,-0.4059981,-1.1320783,-0.9923162,-0.49431548,-1.0,0.27203038,830.7151,825.78015,812.6203,814.26526
2016-05-10 18:18:26,-0.08131764,-0.8931932,-1.0120465,-0.38952148,-0.28714386,-0.7566766,-0.9026175,-0.4518558,0.32898173,-0.7146046,-0.80362254,0.09596849,-1.0052471,-0.90698946,-1.2373525,-0.87237597,-0.32373163,-1.0566431,-0.6399095,-0.39225164,-1.0,-0.04610914,829.07007,830.7151,809.3303,802.7504
2016-05-10 18:18:27,-0.20948108,-0.93478155,-0.9254525,-0.22803564,-0.35352412,-0.7053031,-0.70001614,-0.39657637,-0.16982733,-0.8070672,-0.5560247,-0.002610511,-0.965376,-1.0139978,-0.9991029,-0.85721815,-0.14395197,-1.1144849,-0.72414726,-0.24894719,-1.0,-0.40443203,834.005,829.07007,804.3954,812.6203
2016-05-10 18:18:28,-0.1397723,-0.99521226,-0.76578,-0.20269692,-0.40111357,-0.54560083,-0.47908506,-0.40257302,-0.058623265,-0.8186282,-0.11809497,0.13552734,-0.6759961,-0.8946991,-0.85228026,-0.7073768,-0.18531288,-1.0901155,-0.8682066,-0.061187718,-1.0,-0.53760636,820.8452,824.13513,810.9753,786.3006
2016-05-10 18:18:29,-0.1993938,-1.0815891,-1.264086,-0.29982308,-0.37083736,-0.72242594,-0.72850066,-0.40228623,0.17441277,-0.87082744,-0.21615541,0.38594455,-0.7349436,-1.1523421,-0.9027229,-0.92279947,-0.33580616,-1.0028619,-0.94583124,-0.06810062,-1.0,-0.62445134,842.2299,830.7151,807.68536,815.9103
2016-05-10 18:18:30,-0.20514888,-1.3085994,-1.1906078,-0.51880556,-0.51764524,-0.81243736,-0.9678442,-0.41599846,0.41016275,-0.6649505,-0.6030147,0.61295855,-0.7212822,-1.1940589,-0.94715714,-0.8424773,-0.06531727,-1.0274651,-0.8782136,-1.4815598E-5,-1.0,-0.84732854,829.07007,814.26526,799.46045,814.26526
2016-05-10 18:18:31,-0.23341313,-0.8676742,-0.83960456,-0.38903582,-0.3576881,-0.6423608,-0.655467,-0.2740116,-0.23780093,-0.6186127,-0.31010702,0.47809422,-0.77142835,-0.711202,-0.6218751,-0.709053,-0.15735261,-1.003454,-0.9378684,-0.023045124,-1.0,-0.8891869,832.36005,830.7151,814.26526,812.6203
2016-05-10 18:18:32,-0.30209237,-0.7445326,-0.71143293,-0.057409685,-0.16750121,-0.56121707,-0.64206076,-0.023815444,-0.0378759,-0.6396698,0.0873906,0.26882473,-0.90897995,-0.7520351,-0.60120255,-0.757247,0.0833992,-0.85928124,-0.793414,0.10246385,-1.0,-0.95741314,840.58496,824.13513,812.6203,815.9103
2016-05-10 18:18:33,-0.14260823,-0.76759964,-1.1358119,5.6089106E-4,-0.017367281,-0.9721163,-0.9538539,-0.1091764,0.22446753,-1.3067946,-0.6864966,0.23481303,-0.7888758,-1.0864675,-1.1086127,-0.7029649,-0.053781755,-0.98519635,-1.077732,-0.02426327,-0.89124864,-1.0,855.3898,832.36005,807.68536,820.8452
2016-05-10 18:18:34,-0.057045937,-0.7004043,-0.91051906,-0.06969568,-0.07862694,-0.95552295,-0.88693345,-0.32614434,0.76718956,-0.77968,-0.9659268,0.645839,-0.8166997,-1.0563196,-1.1957934,-0.84021604,-0.24994403,-0.8427198,-1.0015447,0.051861905,-0.65391505,-1.0,837.295,817.55524,815.9103,827.4251
2016-05-10 18:18:35,-0.12349904,-0.8009399,-0.7459173,-0.09945699,-0.23826595,-0.79891163,-0.92002195,-0.54191947,0.2852806,-0.62775147,-0.97844553,0.17227566,-0.8207798,-0.6710848,-1.1657261,-0.856806,-0.66502243,-1.0618397,-1.0078527,-0.5791344,-0.5698273,-1.0,829.07007,822.4902,809.3303,815.9103
2016-05-10 18:18:36,-0.16472822,-0.9456479,-0.8209719,-0.1598199,-0.24522837,-0.83839905,-0.947945,-0.5673271,0.043616958,-0.76984864,-0.97521466,-0.06610502,-0.77809834,-0.9621561,-1.1521232,-0.8853686,-0.34950826,-0.7484835,-0.8981035,-0.22714712,-0.5698273,-1.0,835.65,822.4902,809.3303,810.9753
2016-05-10 18:18:37,-0.18361184,-0.80517286,-0.9325297,-0.24898455,-0.31015083,-0.67003554,-0.7392503,-0.42452148,-0.40005776,-0.5766632,-0.87273115,0.006279408,-0.85458374,-0.9650615,-1.0279123,-0.9360618,-0.25904793,-0.66456777,-1.1804969,-0.18308613,-0.70321524,-1.0,840.58496,830.7151,817.55524,817.55524
2016-05-10 18:18:38,-0.17334406,-0.62321955,-0.5959687,0.11228946,-0.32722813,-0.57340676,-0.6629548,-0.36998883,-0.20517914,-0.5191587,-0.7215501,-0.026198212,-0.7388384,-0.7739883,-0.9350756,-0.6122332,-0.25003073,-0.8509823,-1.4376258,-0.27064824,-0.5644243,-0.90225124,840.58496,834.005,810.9753,810.9753
2016-05-10 18:18:39,-0.21785638,-0.72770005,-0.59388167,0.13943273,-0.34602335,-0.83645064,-0.77688897,-0.41421813,-0.30598813,-0.6647126,-0.6936611,-0.14949746,-0.7558313,-1.0038414,-1.1860199,-0.6618087,-0.044562407,-0.8083717,-1.1446726,-0.19028527,-0.33565107,-0.6339891,834.005,827.4251,807.68536,815.9103
2016-05-10 18:18:40,0.022004852,-1.0211691,-0.82326365,0.069002174,-0.25309387,-0.9026684,-0.8201335,-0.48735663,-0.21786848,-0.8017046,-0.7110492,-0.22597186,-0.7633084,-1.2318834,-1.230374,-0.8027888,-0.10785119,-0.8783219,-0.9206069,-0.23935597,-0.011978487,-0.75688565,838.94,827.4251,804.3954,806.04034
2016-05-10 18:18:41,0.093661435,-0.7389201,-0.8282718,-0.121073104,-0.23824973,-0.75621176,-0.7991907,-0.3371117,0.050239574,-0.72815526,-0.57287693,0.13080645,-0.8042633,-1.0933954,-0.943509,-0.6786906,-0.06518088,-0.6755805,-0.75662327,-0.05055899,0.32362533,-0.6733856,842.2299,825.78015,810.9753,814.26526
2016-05-10 18:18:42,-0.18939868,-0.8824892,-1.0894276,-0.1840171,-0.27689186,-0.85183173,-0.9633749,-0.42670587,0.2928854,-0.3431233,-0.64721096,0.36546364,-0.8812025,-0.93122524,-0.9878821,-0.7651359,0.0043864697,-0.90265304,-0.8156541,4.6877898E-4,0.39580277,-0.78209466,840.58496,827.4251,810.9753,819.2002
2016-05-10 18:18:43,-0.39007074,-1.0230886,-1.0976133,-0.05284123,-0.34407818,-0.9826922,-1.0171452,-0.2633358,-0.10805038,-0.6433208,-0.80904067,-0.15235645,-0.8885704,-1.1450944,-1.165776,-0.87217784,-0.35688782,-1.0714533,-0.95204955,-0.20005041,0.15657592,-1.0,835.65,830.7151,807.68536,810.9753
2016-05-10 18:18:44,-0.3807162,-0.8967265,-1.0578934,-0.22363238,-0.54575956,-0.8845078,-0.9689979,-0.2775457,-0.29282784,-1.0586015,-0.993853,-0.38660598,-0.96278,-1.0516211,-1.2097281,-0.8361657,-0.48640022,-1.2438301,-0.93265086,-0.52563137,-0.093568765,-1.0,829.07007,820.8452,810.9753,809.3303
2016-05-10 18:18:45,-0.19182481,-0.8628946,-1.1549066,-0.5633294,-0.2559571,-0.82034445,-1.047685,-0.4404368,-0.20181575,-1.0165987,-1.3552607,-0.28393865,-1.009642,-1.0010105,-1.2538216,-0.8571651,-0.7387604,-1.108735,-1.3524326,-0.49128374,-0.401533,-1.0,807.68536,824.13513,807.68536,791.23553
2016-05-10 18:18:46,0.10864903,-0.8277377,-0.70676684,-0.08110943,-0.33832863,-0.7795039,-0.85296005,-0.38940233,0.36870378,-0.6773821,-0.74207443,0.3426309,-0.80683887,-1.0065522,-1.0959393,-0.94933605,-0.15387706,-0.7026331,-1.046431,-0.11037547,-0.4859446,-1.0,840.58496,814.26526,809.3303,824.13513
2016-05-10 18:18:47,0.19444296,-0.75553703,-0.5602776,0.14902236,-0.32685032,-0.4773675,-0.5857898,-0.31362554,0.35724303,-0.75504565,-0.20998043,0.32166624,-0.664923,-0.6774313,-0.6048749,-0.70499015,-0.47633216,-0.84619945,-0.7540929,-0.21015362,-0.1678122,-0.850886,840.58496,820.8452,820.8452,817.55524
2016-05-10 18:18:48,0.13459055,-0.72156006,-0.41926622,0.35493088,-0.17190626,-0.5513361,-0.52744424,-0.30336148,0.372693,-0.46748227,-0.037831828,0.35293555,-0.7078791,-0.7463758,-0.6239899,-0.56306666,-0.1520807,-0.9743631,-0.92999524,-0.29215193,0.16473563,-0.532719,837.295,830.7151,815.9103,815.9103
2016-05-10 18:18:49,-0.069730155,-0.7793517,-0.9572843,-0.12579486,-0.35564542,-0.7144092,-0.7318454,-0.44110936,0.06249889,-0.7351572,-0.608896,-0.12021056,-0.88291913,-0.8921372,-0.87494344,-0.7165083,-0.17579432,-0.98945796,-1.1521971,-0.44887668,0.4646118,-0.35068905,825.78015,830.7151,804.3954,799.46045
2016-05-10 18:18:50,-0.12067657,-1.1304779,-1.1624585,-0.19478033,-0.34547812,-1.0264039,-0.94305253,-0.2929618,0.60375226,-0.626223,-0.6873691,0.5275618,-0.79793495,-1.1185225,-1.1383717,-0.7112483,0.15451261,-0.8901404,-1.0789291,0.074476995,0.21416764,-0.45501545,837.295,830.7151,814.26526,819.2002
2016-05-10 18:18:51,-0.0807893,-0.9308691,-1.0203284,-0.18674096,-0.4755327,-0.94586354,-0.9722662,-0.3698415,0.19588745,-0.7271061,-0.6196546,0.028766667,-0.8336335,-0.95088404,-1.0978715,-0.77724755,-0.11048343,-0.96449274,-1.0753845,-0.16373488,0.00541239,-0.39235952,832.36005,830.7151,812.6203,815.9103
2016-05-10 18:18:52,-0.17837442,-0.7869605,-1.0402033,-0.12108053,-0.36287442,-0.97714657,-0.8959187,-0.43980113,-0.10146027,-0.7974645,-0.6049449,-0.61258495,-0.8310986,-1.0376004,-1.0481998,-0.8042804,-0.32860553,-0.8777979,-1.0854952,-0.35036,-0.23240374,-0.49898615,829.07007,820.8452,809.3303,809.3303
2016-05-10 18:18:53,0.54504395,-0.680625,-0.8302125,0.47518554,-0.29628554,-1.0234071,-1.062647,-0.13484249,-0.028869057,-0.68540376,-0.523589,0.0147685185,-0.8058104,-1.1101854,-1.038476,-0.7839044,-0.0026079523,-1.0282043,-0.68447936,0.0179476,0.029240794,-0.43673843,852.0998,827.4251,810.9753,815.9103
2016-05-10 18:18:54,0.5309164,-0.78408027,-0.7347299,0.46170166,-0.28721607,-0.9188759,-0.9065247,-0.23992573,0.5943453,-1.087534,-0.66285735,-4.392947E-4,-0.9388289,-1.1076616,-1.259535,-0.8714388,0.014138445,-0.9653111,-0.6931816,-0.040831115,0.3632408,-0.63036853,835.65,822.4902,806.04034,814.26526
2016-05-10 18:18:56,-0.23451358,-1.0176228,-0.79541856,-0.15236141,-0.40320963,-0.938776,-0.8180516,-0.38872153,0.41819945,-0.76131904,-0.56306195,0.51179135,-0.7578437,-1.0274682,-1.0826331,-0.77961767,-0.20897524,-0.5146727,-0.6749549,-0.35187775,0.2892652,-0.69182664,832.36005,829.07007,809.3303,797.8155
2016-05-10 18:18:57,-0.19448745,-0.9069891,-0.8425626,0.20734443,-0.35038963,-0.83201724,-0.853443,-0.33508307,0.45751667,-0.3245004,-0.38560405,0.53200305,-0.8950449,-0.98425865,-1.0340997,-0.82953143,-0.077504665,-0.5983149,-0.92521304,-0.06967928,0.070527606,-0.79436463,842.2299,822.4902,804.3954,822.4902
2016-05-10 18:18:58,0.057383083,-0.8534513,-1.120148,0.15795317,-0.24037528,-0.72471744,-0.80190766,-0.3356083,0.18830606,-1.0622624,-0.31986424,0.22117026,-0.7720294,-0.8321117,-0.74148923,-0.695388,-0.3829485,-1.097913,-1.1728785,-0.47022158,0.09099028,-0.8048929,842.2299,822.4902,814.26526,820.8452
2016-05-10 18:18:59,-0.016183563,-0.9185106,-1.0534102,-0.22071345,-0.11946829,-0.54253113,-0.6098085,-0.2991269,0.11166769,-0.7592582,-0.6174784,-0.07560539,-0.66878074,-0.68300897,-0.59400827,-0.710526,-0.34910467,-0.9077512,-1.0987389,-0.5901201,-0.08403869,-0.4716355,832.36005,835.65,822.4902,809.3303
2016-05-10 18:19:00,-0.199391,-0.93179363,-0.8154116,-0.16774258,-0.014545341,-0.58136266,-0.6847258,-0.3164219,0.41926417,-0.7230963,-0.5014878,0.21275486,-0.80745864,-0.8396942,-0.8144308,-0.7894224,-0.36802104,-0.89532363,-1.0952166,-0.49693796,-0.35674682,-0.34766716,858.67975,834.005,812.6203,820.8452
2016-05-10 18:19:01,-0.14069286,-0.8659115,-0.8811094,-0.17038219,-0.2854742,-0.84819907,-0.752018,-0.36231884,0.50253606,-1.0294379,-0.56611603,0.42762136,-0.9860797,-0.9440408,-1.0694642,-0.7213926,-0.2080109,-1.0743253,-0.7790633,-0.4332066,-0.64110047,-0.579883,847.16486,825.78015,815.9103,834.005
2016-05-10 18:19:02,-0.20987895,-1.0102686,-0.96056604,0.033268224,-0.33617386,-0.97311354,-0.7912869,-0.3215385,-0.051983424,-0.9548809,-0.94367516,0.67200404,-0.8486572,-1.1653092,-1.1386191,-0.8864988,-0.05256288,-0.83931875,-0.830404,0.2180451,-0.77884436,-0.8641357,837.295,832.36005,812.6203,814.26526
2016-05-10 18:19:03,-0.370798,-1.1194623,-0.9205853,-0.42998236,-0.40231836,-0.93099266,-0.9967921,-0.55644196,0.16052368,-0.9282516,-1.0249478,0.020011295,-0.9280224,-1.0067128,-1.204225,-0.9155687,-0.25161833,-1.0739793,-1.3465189,-0.48636976,-1.0,-1.0,827.4251,819.2002,817.55524,819.2002
2016-05-10 18:19:04,-0.087411135,-0.46118316,-0.38959903,0.5651371,-0.31205243,-0.842451,-0.83196646,-0.033298235,0.13006668,-0.47163793,-0.35054606,0.12936075,-0.8817445,-0.93749356,-1.037063,-0.9625456,-0.3973865,-0.93578124,-0.97405744,-0.1504624,-0.81159854,-1.0,843.87494,829.07007,812.6203,829.07007
2016-05-10 18:19:05,-0.11005375,-0.48632577,-0.37974507,0.5062243,-0.33550635,-0.7703794,-0.97547936,-0.14836405,0.01774739,-0.35501343,-0.17101766,0.75498384,-0.88201725,-1.0691104,-0.9246293,-0.83753055,-0.30485344,-0.75480556,-0.8274765,-0.031255234,-0.57002187,-1.0,842.2299,822.4902,806.04034,815.9103
2016-05-10 18:19:06,-0.22031142,-0.71415174,-0.54453456,-0.026427837,-0.3384555,-0.9075881,-0.96063215,-0.36789042,0.33883166,-0.51533824,0.1045433,0.42529395,-0.83176035,-0.89910096,-1.0248939,-0.7346946,-0.38259348,-0.8053391,-0.6577099,-0.2989068,-0.75645185,-0.9380559,842.2299,824.13513,810.9753,812.6203
2016-05-10 18:19:07,0.006934634,-1.0707439,-0.77910775,0.09728431,-0.16656034,-0.9231263,-0.880929,-0.26813468,-0.065636136,-1.1833559,-0.70274776,-0.03081702,-0.84571165,-0.88381153,-1.1005235,-0.6965646,-0.21177207,-1.1310632,-1.0176047,-0.31363887,-0.7774103,-0.6908019,843.87494,814.26526,799.46045,815.9103
2016-05-10 18:19:08,-0.20046183,-1.1124016,-0.8583944,0.10188318,-0.1419386,-0.3946089,-0.47993836,-0.22595361,-0.0017546194,-0.9936564,-0.3892727,-0.13262565,-0.75178754,-0.8761084,-0.63382685,-0.61704755,-0.14874564,-0.8964125,-0.7282648,-0.3009415,-0.84374106,-0.41129938,824.13513,819.2002,837.295,810.9753
2016-05-10 18:19:09,0.049617507,-0.9366485,-0.46126783,-0.058381513,-0.19991961,-0.36218515,-0.36956918,-0.17828771,0.19464824,-0.94051987,0.15142319,-0.005857094,-0.8147655,-0.7983466,-0.7521797,-0.77613914,-0.32520452,-0.5259536,-0.1303924,-0.3968019,-0.8870597,-0.15801604,837.295,819.2002,815.9103,820.8452
2016-05-10 18:19:10,-0.019162742,-0.7941588,-0.5172752,-0.21875328,-0.054245356,-0.747797,-0.8757182,-0.24106178,-0.030200114,-0.9137784,-0.32596204,-0.08530264,-0.9208408,-0.8864594,-1.083762,-0.67029303,-0.22249092,-0.7941122,-0.54543453,-0.26492816,-0.93047965,-0.15801604,847.16486,824.13513,810.9753,822.4902
2016-05-10 18:19:11,-0.3070857,-0.78998613,-0.80057067,-0.38045645,-0.14320822,-0.8195583,-0.88817835,-0.36437494,-0.30173922,-0.6195482,-0.7453182,-0.3042288,-0.9158038,-0.9356135,-1.0086182,-0.70773184,-0.018662835,-0.85624593,-0.85215116,-0.059380587,-1.0,-0.2448958,830.7151,822.4902,814.26526,799.46045
2016-05-10 18:19:12,-0.23107079,-0.8420521,-0.9605102,-0.34369373,-0.5699953,-0.8473109,-0.9120812,-0.36985463,0.12270084,-0.52442944,-0.61888933,-0.16937114,-0.9752845,-0.9560384,-1.0664973,-0.65609425,-0.12348467,-0.87832844,-0.9599621,-0.17962469,-1.0,-0.26517436,840.58496,824.13513,810.9753,810.9753
2016-05-10 18:19:13,-0.049015276,-0.8211038,-0.9787979,-0.13552588,-0.40008935,-0.6508697,-0.394155,-0.38526517,0.27281845,-0.80755854,-0.4000233,0.07571983,-0.5255852,-0.7951565,-0.62859726,-0.56078327,-0.30141726,-0.9668248,-0.8887536,-0.15670307,-1.0,-0.014334181,842.2299,829.07007,812.6203,815.9103
2016-05-10 18:19:14,-0.11596759,-1.1158237,-0.73886883,-0.16502358,-0.20332865,-0.6387502,-0.33260384,-0.4136848,-0.0669283,-0.6859942,-0.33311573,-0.40770337,-0.58932215,-0.9353899,-0.7602476,-0.52661914,-0.27443096,-1.008099,-0.738993,-0.19401188,-1.0,0.31966582,843.87494,827.4251,809.3303,822.4902
2016-05-10 18:19:15,-0.34672984,-1.0691713,-0.94704354,-0.5177188,-0.39387974,-0.99284,-0.94366026,-0.3974411,-0.19986136,-0.8219298,-0.96688753,-0.34130648,-0.9562313,-1.1343242,-1.2553408,-0.9228599,-0.23409027,-1.1670594,-0.97474474,-0.36994216,-1.0,0.33688107,843.87494,824.13513,809.3303,810.9753
2016-05-10 18:19:16,-0.057813335,-0.8769946,-1.2685971,-0.047433503,-0.13940379,-0.8514564,-1.035952,-0.14451443,-0.053150848,-0.90351486,-0.73884594,-0.12386242,-1.0197138,-1.0461222,-1.2010543,-0.948788,-0.37599334,-1.1274359,-1.3873233,-0.22737534,-1.0,0.0028810615,840.58496,825.78015,815.9103,820.8452
2016-05-10 18:19:17,-0.08946952,-0.7464723,-0.96806496,-0.2757744,-0.2589688,-0.81111425,-0.93112314,-0.40031084,-0.17494756,-0.8209136,-0.26011,0.035260964,-0.8864764,-1.0124334,-1.0107944,-0.91562605,-0.30633375,-0.92675126,-1.074181,-0.3995648,-0.8865589,-0.31739876,847.16486,822.4902,812.6203,820.8452
2016-05-10 18:19:18,-0.18185046,-0.77472854,-0.99110097,-0.53361297,-0.23499645,-0.8850503,-1.0058516,-0.36423886,-0.48772046,-0.9086549,-0.59205765,-0.30099973,-0.85340285,-1.102756,-0.9581538,-0.8486587,-0.24619861,-0.85635996,-0.8170204,-0.44263607,-1.0,-0.54269695,848.8099,822.4902,809.3303,815.9103
2016-05-10 18:19:19,-0.17066526,-0.7840813,-1.0412496,-0.25058284,-0.35918543,-0.8329099,-1.1163379,-0.3959429,-0.47143897,-0.9854955,-0.8171017,-0.28816602,-0.9400317,-0.9447274,-1.0669247,-0.8701323,-0.23097806,-1.0162154,-0.9911436,-0.10433955,-1.0,-0.82099015,837.295,824.13513,812.6203,810.9753
2016-05-10 18:19:20,-0.113477215,-0.6307464,-0.6401259,-0.16358916,-0.366453,-0.885211,-1.0020498,-0.2636213,-0.20963874,-0.49281728,-0.82553643,-0.120306194,-0.95820975,-0.89854777,-0.93477184,-0.7377163,-0.5526631,-0.8714461,-0.7771509,-0.060977045,-1.0,-1.0,832.36005,825.78015,806.04034,809.3303
2016-05-10 18:19:21,-0.28008428,-0.7467203,-0.77009827,-0.23872973,-0.4204616,-1.0023023,-1.0125091,-0.44625032,-0.20504977,-0.72728556,-1.2706645,-0.17600453,-0.8721924,-1.0466553,-1.0121342,-0.7401507,-0.4116864,-1.0444239,-1.0401152,-0.278019,-1.0,-1.0,825.78015,824.13513,809.3303,799.46045
2016-05-10 18:19:22,-0.30583614,-1.035483,-0.9189369,-0.39323536,-0.43387634,-0.9926324,-1.0150323,-0.37775066,0.03959497,-1.074526,-1.2741749,-0.2155862,-0.781193,-0.7621842,-0.96104187,-0.761806,-0.41681597,-1.2739738,-1.3943975,-0.76961654,-1.0,-0.9366121,835.65,820.8452,809.3303,801.1054
2016-05-10 18:19:23,-0.37451217,-1.1340424,-0.9229958,-0.3820951,-0.5014383,-0.9918309,-0.9695909,-0.49477425,0.07446379,-1.1678907,-0.99481386,-0.27612478,-0.8844682,-0.7403156,-0.9689962,-0.9366083,-0.29048842,-1.2117718,-1.21672,-0.5794062,-1.0,-1.0,845.5199,827.4251,807.68536,802.7504
2016-05-10 18:19:24,-0.3555475,-1.1767567,-1.0647088,-0.32383606,-0.45676473,-0.9318302,-0.92332137,-0.41830394,-0.23272324,-1.0924803,-0.7888429,0.032258436,-0.8813243,-0.9308408,-0.93920404,-1.0307648,-0.1570826,-1.1068832,-1.346001,-0.19347811,-1.0,-1.0,835.65,829.07007,807.68536,812.6203
2016-05-10 18:19:25,-0.37759542,-0.8658267,-0.61223686,-0.35223186,-0.32683405,-0.97238,-0.8959413,-0.55410147,0.031383377,-0.55058885,-0.17511249,0.14231934,-0.879696,-1.000211,-1.0569819,-0.96323097,-0.23063613,-0.86750674,-1.0313025,-0.19094548,-1.0,-1.0,840.58496,829.07007,809.3303,797.8155
2016-05-10 18:19:26,0.23397872,-0.67943317,-0.680706,-0.2801163,0.047311414,-0.5873045,-0.7192825,-0.23654017,0.36979318,-0.36227673,-0.03757425,0.18284753,-0.94108576,-0.9176949,-1.0212915,-0.8339151,-0.058463875,-0.65531486,-0.7015077,0.05909657,-0.9372962,-1.0,840.58496,824.13513,814.26526,814.26526
2016-05-10 18:19:27,0.23140858,-0.59742516,-0.74292994,0.12956388,-0.020901725,-0.5787724,-0.70216584,0.06485715,0.030234188,-0.23874314,-0.5857493,0.19509533,-0.7414721,-0.77501667,-1.0930688,-0.7515983,-0.00890782,-0.6152219,-0.721658,0.059714213,-0.6320728,-0.84172595,838.94,815.9103,809.3303,817.55524
2016-05-10 18:19:28,-0.055243935,-0.64423853,-0.76060295,0.09698665,-0.33811796,-0.9247572,-0.89080656,-0.20204243,0.04453488,-0.28642446,-0.9449113,0.009016321,-0.8293151,-0.6282908,-1.0978224,-0.818239,0.043636054,-0.80152625,-0.64507145,0.028132774,-0.33620945,-0.59777325,845.5199,824.13513,814.26526,807.68536
2016-05-10 18:19:30,-0.06109919,-0.8677938,-1.1468902,-0.21290185,-0.3346942,-0.9519111,-0.8538937,-0.49963513,-0.24633972,-0.56236273,-1.0538474,0.06232464,-0.84874237,-0.8307724,-1.0446309,-0.8230724,-0.32529393,-1.2794919,-1.1129539,-0.19920744,-0.44052225,-0.63853425,840.58496,825.78015,810.9753,809.3303
2016-05-10 18:19:31,0.13808116,-0.6990963,-0.9251224,-0.09945929,-0.31012204,-0.8260536,-0.9565005,-0.36535403,-0.5754056,-0.5689818,-0.8514748,0.2864584,-0.8601205,-0.85642296,-0.99305576,-0.7378914,-0.31518823,-1.1863264,-0.9577706,-0.24953549,-0.18633983,-0.597706,834.005,825.78015,810.9753,809.3303
2016-05-10 18:19:32,-0.02194654,-0.8640881,-0.88828766,-0.27337563,-0.41593108,-0.84818995,-0.951053,-0.30852953,0.21422003,-1.1153119,-0.73449993,0.16719025,-0.82724804,-0.70616394,-0.9656831,-0.8277464,-0.057056703,-1.1697218,-0.87211406,-0.038076144,0.04053383,-0.5344866,829.07007,825.78015,815.9103,830.7151
